step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,2,0,0,0,2,0,0.0,0.0,11.837005963781849,0,0.0,0.8947715778320504,0,0.0
20.0,2,0,0,0,2,0,0.0,0.0,12.968848272552341,0,0.0,0.9787569284080352,0,0.0
25.0,2,0,0,0,2,0,0.0,0.0,12.995774309185427,0,0.0,0.9811211148245763,0,0.0
30.0,3,0,0,0,3,0,0.0,0.0,12.778018893735856,0,0.0,0.9210878798016259,0,0.0
35.0,4,0,0,0,4,0,0.0,0.0,13.142514623074156,0,0.0,0.9743759404976398,0,0.0
40.0,5,0,0,0,5,0,0.0,0.0,13.13014458864202,0,0.0,0.9722459172157019,0,0.0
45.0,6,0,0,0,6,0,0.0,0.0,13.13231580910299,0,0.0,0.9483258319436754,0,0.0
50.0,6,0,0,0,6,0,0.0,0.0,13.76659700117488,0,0.0,0.9884823018149791,0,0.0
55.0,8,0,0,0,8,0,0.0,0.0,13.13057030218348,0,0.0,0.9519180249402135,0,0.0
60.0,10,0,0,0,10,0,0.0,0.0,13.089867962565403,0,0.0,0.9424737928736194,0,0.0
65.0,12,0,0,0,12,0,0.0,0.0,13.428515897880603,0,0.0,0.9761698577695629,0,0.0
70.0,12,0,0,0,12,0,0.0,0.0,12.919212472708763,0,0.0,0.9388172179366444,0,0.0
75.0,14,0,2,0,14,0,6.0,0.42857142857142855,11.51316841738478,2,6.0,0.8302109461274926,2,6.0
80.0,14,0,1,0,14,0,8.0,0.5714285714285714,10.716319689163617,1,15.0,0.7797555572268499,1,15.0
85.0,16,0,2,0,16,0,18.0,1.125,10.932920446149142,2,18.0,0.8198442266038781,2,18.0
90.0,16,0,0,0,16,0,0.0,0.0,11.348203000086052,0,26.0,0.8353771115072012,0,26.0
95.0,19,1,1,0,19,0,3.0,0.15789473684210525,11.270357700041325,1,3.0,0.8762225786951006,1,3.0
100.0,24,0,2,0,24,0,10.0,0.4166666666666667,11.608036512460131,2,10.0,0.8451292418237504,2,10.0
105.0,27,0,0,0,27,0,0.0,0.0,12.28277409103871,0,18.0,0.8870527384433847,0,18.0
110.0,29,0,1,0,29,0,2.0,0.06896551724137931,11.977859742256443,1,2.0,0.9168707176686575,1,2.0
115.0,29,0,1,0,29,0,7.0,0.2413793103448276,12.362021195911705,1,7.0,0.9096128886956616,1,7.0
120.0,30,0,4,0,30,0,19.0,0.6333333333333333,11.681055115878737,4,19.0,0.8101867545185406,4,19.0
125.0,34,0,3,0,34,0,22.0,0.6470588235294118,11.35511172913019,3,38.0,0.7655505974839948,3,38.0
130.0,35,0,5,0,35,0,44.0,1.2571428571428571,11.043467458299718,5,44.0,0.7490395592814174,5,44.0
135.0,38,0,5,0,38,0,69.0,1.8157894736842106,11.20620844769051,5,72.0,0.7755097601223954,5,72.0
140.0,41,0,5,0,41,0,94.0,2.292682926829268,11.469387604474132,5,94.0,0.8060741318927547,5,94.0
145.0,43,0,4,0,43,0,74.0,1.7209302325581395,11.374899124582017,4,118.0,0.7853505809423971,4,118.0
150.0,46,0,4,1,47,0,94.0,2.0434782608695654,11.465100122242422,4,94.0,0.8081871041830392,4,94.0
155.0,45,0,6,3,48,0,121.0,2.688888888888889,10.994261304578064,6,121.0,0.7500821186709076,6,121.0
160.0,50,1,4,4,54,0,49.0,0.98,10.267353827989437,4,157.0,0.664589599133511,4,157.0
165.0,53,0,5,5,58,0,31.0,0.5849056603773585,10.878244460093084,5,31.0,0.8166744409914359,5,31.0
170.0,56,0,5,5,61,0,56.0,1.0,11.372461044819996,5,56.0,0.8180349360815873,5,56.0
175.0,60,0,7,6,66,0,76.0,1.2666666666666666,11.190469263921067,7,87.0,0.7532329587624801,7,87.0
180.0,65,0,9,7,72,0,116.0,1.7846153846153847,11.282336791020901,9,116.0,0.7573602535821181,9,116.0
185.0,66,0,9,9,75,0,152.0,2.303030303030303,11.142799163418557,9,164.0,0.7572523183600121,9,164.0
190.0,73,0,9,9,82,0,197.0,2.6986301369863015,11.301947477772568,9,197.0,0.7974973428469508,9,197.0
195.0,78,0,9,9,87,0,242.0,3.1025641025641026,11.418825605519157,9,242.0,0.7915057886880229,9,242.0
200.0,80,0,11,10,90,0,296.0,3.7,11.546259913223532,11,296.0,0.782196701079125,11,296.0
205.0,79,0,13,12,91,0,354.0,4.481012658227848,10.928623611063774,13,354.0,0.7191652884440225,13,354.0
210.0,81,0,12,13,94,0,211.0,2.6049382716049383,10.364522169837933,12,430.0,0.673428257543166,12,430.0
215.0,87,0,6,15,102,0,101.0,1.160919540229885,10.751366058385699,6,157.0,0.7809035820279642,6,157.0
220.0,93,0,13,16,109,0,143.0,1.5376344086021505,10.449618750021337,13,199.0,0.7180913985082535,13,199.0
225.0,95,0,22,18,113,0,234.0,2.463157894736842,10.129070281393904,22,290.0,0.6652679765405428,22,290.0
230.0,97,0,19,22,119,0,234.0,2.4123711340206184,9.857754780836126,19,398.0,0.6431358377924536,19,398.0
235.0,103,0,11,23,126,0,215.0,2.087378640776699,10.141765583754815,11,297.0,0.731530431905119,11,297.0
240.0,108,0,14,24,132,0,165.0,1.5277777777777777,10.046431215305825,14,356.0,0.6832506306417496,14,356.0
245.0,110,0,20,25,135,0,233.0,2.118181818181818,9.765615582120267,20,326.0,0.6424874715754845,20,326.0
250.0,115,0,28,27,142,0,361.0,3.139130434782609,9.73523879526895,28,443.0,0.6236544241545099,28,443.0
255.0,116,0,32,28,144,0,510.0,4.396551724137931,9.775131538459178,32,592.0,0.614668850509063,32,592.0
260.0,123,0,32,28,151,0,670.0,5.4471544715447155,9.783198003955096,32,752.0,0.6072249613778433,32,752.0
265.0,125,0,31,31,156,0,691.0,5.528,9.588736336574748,31,921.0,0.5915753410883642,31,921.0
270.0,127,0,15,33,160,0,485.0,3.8188976377952755,9.512597918112053,15,731.0,0.6304504637853676,15,731.0
275.0,133,1,24,34,167,0,577.0,4.338345864661654,9.317047106346182,24,829.0,0.5912134473627915,24,829.0
280.0,134,0,40,38,172,0,748.0,5.582089552238806,8.835770892928856,40,994.0,0.5399075417666884,40,994.0
285.0,143,0,45,38,181,0,949.0,6.636363636363637,8.58464219374331,45,1218.0,0.5066137865819341,45,1218.0
290.0,146,1,55,41,187,0,1198.0,8.205479452054794,8.166102904485482,55,1445.0,0.4867215180002134,55,1445.0
295.0,148,0,59,45,193,0,1483.0,10.02027027027027,7.931274256612624,59,1730.0,0.4763612291442592,59,1730.0
300.0,146,0,62,52,198,0,1772.0,12.136986301369863,7.587556413180608,62,2036.0,0.469793152571356,62,2036.0
305.0,148,0,64,55,203,0,2087.0,14.10135135135135,7.270047309053818,64,2334.0,0.4551525517603398,64,2334.0
310.0,150,0,63,57,207,0,1909.0,12.726666666666667,6.745140127957563,63,2665.0,0.4205781536809827,63,2665.0
315.0,153,0,45,58,211,0,1198.0,7.830065359477124,6.778778497087586,45,1959.0,0.4395589474371342,45,1959.0
320.0,158,0,49,58,216,0,1168.0,7.3924050632911396,7.044586546558736,49,2136.0,0.43939402043484027,49,2136.0
325.0,160,0,37,61,221,0,293.0,1.83125,7.515493233244248,37,1781.0,0.482724236434139,37,1781.0
330.0,160,0,35,65,225,0,233.0,1.45625,7.391467425109849,35,1934.0,0.44781027648834953,35,1934.0
335.0,168,0,52,67,235,0,466.0,2.7738095238095237,7.336550319446529,52,2168.0,0.4368673539698146,52,2168.0
340.0,173,1,72,70,243,0,771.0,4.456647398843931,7.048288954016065,72,2495.0,0.41004804118704713,72,2495.0
345.0,180,1,86,71,251,0,1160.0,6.444444444444445,6.644983929677658,86,2863.0,0.3862980520656467,86,2863.0
350.0,186,0,89,72,258,0,1430.0,7.688172043010753,6.547823627286483,89,3315.0,0.3802271954800341,89,3315.0
355.0,194,0,65,72,266,0,1146.0,5.907216494845361,6.842080106021038,65,2905.0,0.4127893811405275,65,2905.0
360.0,201,0,62,72,273,0,1391.0,6.920398009950249,7.483142193634492,62,2918.0,0.45478602005974433,62,2918.0
365.0,209,1,70,73,282,0,1519.0,7.267942583732057,7.501624051029984,70,3258.0,0.4353633466692305,70,3258.0
370.0,211,0,57,76,287,0,888.0,4.208530805687204,7.83569325174319,57,2602.0,0.47095439431541564,57,2602.0
375.0,213,0,42,79,292,0,375.0,1.7605633802816902,7.767130494109223,42,2835.0,0.45526879483998545,42,2835.0
380.0,212,0,60,85,297,0,546.0,2.5754716981132075,7.376660852280035,60,3056.0,0.42625737415613196,60,3056.0
385.0,213,0,77,91,304,0,772.0,3.624413145539906,7.0954092330641325,77,3305.0,0.41161783728987056,77,3305.0
390.0,215,0,65,96,311,0,634.0,2.9488372093023254,6.905335613548843,65,3262.0,0.41144857670828994,65,3262.0
395.0,224,1,73,96,320,0,907.0,4.049107142857143,7.122674304562019,73,3365.0,0.41708895017883085,73,3365.0
400.0,230,0,83,97,327,0,1311.0,5.7,7.506231456345215,83,3561.0,0.42599317576889745,83,3561.0
405.0,236,0,87,98,334,0,1742.0,7.38135593220339,7.887649936420736,87,3874.0,0.42389526474497796,87,3874.0
410.0,238,0,91,100,338,0,2123.0,8.920168067226891,7.834945687471569,91,4323.0,0.3997410291451392,91,4323.0
415.0,239,1,99,103,342,0,2541.0,10.631799163179917,7.448878550195426,99,4691.0,0.3702839866901388,99,4691.0
420.0,241,0,104,110,351,0,3050.0,12.655601659751037,7.191964673832527,104,5181.0,0.36802104476385206,104,5181.0
425.0,245,0,108,118,363,0,3584.0,14.628571428571428,7.11463634205632,108,5715.0,0.37813553814521395,108,5715.0
430.0,245,0,113,124,369,0,4143.0,16.910204081632653,6.8360095327453365,113,6274.0,0.36630534135870824,113,6274.0
435.0,253,1,116,129,382,0,4367.0,17.26086956521739,6.739438907652223,116,6859.0,0.3771732059609719,116,6859.0
440.0,263,2,87,131,394,0,3113.0,11.836501901140684,7.075652525299663,87,5875.0,0.41986511800213444,87,5875.0
445.0,272,3,73,133,405,0,2133.0,7.841911764705882,7.458659677600437,73,5498.0,0.4500878713691638,73,5498.0
450.0,279,1,65,140,419,0,1447.0,5.186379928315413,7.5026257107086,65,5624.0,0.4547114251135088,65,5624.0
455.0,285,0,75,145,430,0,1158.0,4.063157894736842,7.501726847042042,75,5975.0,0.45005952695301077,75,5975.0
460.0,282,0,85,156,438,0,1229.0,4.358156028368795,7.166425503907778,85,6383.0,0.4416035414132888,85,6383.0
465.0,279,0,80,166,445,0,999.0,3.5806451612903225,6.936500099360767,80,6359.0,0.4494250465398937,80,6359.0
470.0,286,0,102,168,454,0,1366.0,4.776223776223776,6.680536833977182,102,6819.0,0.4230386658487994,102,6819.0
475.0,296,1,134,172,468,0,1974.0,6.668918918918919,6.37639462021443,134,7430.0,0.39370048645684613,134,7430.0
480.0,310,0,143,175,485,0,2619.0,8.448387096774194,6.485812112626925,143,8080.0,0.4065209598566767,143,8080.0
485.0,320,0,133,177,497,0,3083.0,9.634375,6.168582492021891,133,8410.0,0.3903557747785359,133,8410.0
490.0,326,0,138,177,503,0,3692.0,11.325153374233128,6.242282815439349,138,9085.0,0.3853973488681452,138,9085.0
495.0,336,0,161,177,513,0,4439.0,13.211309523809524,5.993689057160827,161,9845.0,0.3572325680226517,161,9845.0
500.0,335,0,175,183,518,0,5240.0,15.64179104477612,5.601390224681829,175,10712.0,0.3329591813746043,175,10712.0
505.0,332,0,162,195,527,0,5827.0,17.551204819277107,5.262989651399815,162,11184.0,0.3308002547984884,162,11184.0
510.0,342,1,164,197,539,0,6362.0,18.60233918128655,5.170002286450554,164,11992.0,0.318401434362134,164,11992.0
515.0,352,0,181,198,550,0,6770.0,19.232954545454547,5.171788348885754,181,12525.0,0.31133903800713586,181,12525.0
520.0,359,0,197,199,558,0,7646.0,21.298050139275766,5.132001878691463,197,13376.0,0.2999137707324419,197,13376.0
525.0,361,0,220,204,565,0,8671.0,24.019390581717452,4.711055368366543,220,14430.0,0.2719162666241692,220,14430.0
530.0,369,0,236,210,579,0,9786.0,26.520325203252032,4.302593325672681,236,15525.0,0.25148637491946496,236,15525.0
535.0,375,1,251,211,586,0,11019.0,29.384,4.24965126643476,251,16753.0,0.2472503093694102,251,16753.0
540.0,383,0,258,212,595,0,12264.0,32.02088772845953,4.047176418017718,258,18033.0,0.23392437513467887,258,18033.0
545.0,390,0,263,216,606,0,13474.0,34.54871794871795,3.9427895034861304,263,19128.0,0.23384200064234592,263,19128.0
550.0,397,1,263,220,617,0,14171.0,35.695214105793454,3.9055318108892205,263,20451.0,0.2341304987636095,263,20451.0
555.0,406,1,248,222,628,0,12555.0,30.923645320197043,4.028617329455117,248,19569.0,0.2438901584522316,248,19569.0
560.0,408,0,239,227,635,0,11397.0,27.933823529411764,3.901713652102446,239,20781.0,0.23572114807263703,239,20781.0
565.0,418,1,241,228,646,0,10056.0,24.057416267942585,3.8166208787805016,241,21812.0,0.22548686340709964,241,21812.0
570.0,430,0,245,232,662,0,8962.0,20.84186046511628,3.802308084672441,245,22999.0,0.2275182862208149,245,22999.0
575.0,437,1,251,237,674,0,8239.0,18.85354691075515,3.768358057515284,251,24235.0,0.23200009129231086,251,24235.0
580.0,448,0,253,238,686,0,7630.0,17.03125,3.6009782819104017,253,25278.0,0.221343851819084,253,25278.0
585.0,453,0,231,240,693,0,7096.0,15.664459161147903,3.5815680468554523,231,24274.0,0.2204213311270524,231,24274.0
590.0,462,0,220,241,703,0,7005.0,15.162337662337663,3.6423272067363923,220,25398.0,0.21997581325684482,220,25398.0
595.0,471,0,219,241,712,0,7440.0,15.796178343949045,3.7768441462954736,219,26461.0,0.2220509873428603,219,26461.0
600.0,478,0,232,243,721,0,8160.0,17.07112970711297,3.7583756950089153,232,27564.0,0.21945913453348745,232,27564.0
605.0,485,2,257,244,729,0,8516.0,17.55876288659794,3.4497158524402267,257,28691.0,0.19633096045187348,257,28691.0
610.0,489,0,253,250,739,0,6754.0,13.811860940695297,3.4053480393238003,253,28820.0,0.20145525731672123,253,28820.0
615.0,503,1,251,253,756,0,5591.0,11.115308151093439,3.571707183981945,251,29304.0,0.2114505134124207,251,29304.0
620.0,511,0,235,255,766,0,4893.0,9.575342465753424,3.8627814258013546,235,29184.0,0.21986800128507072,235,29184.0
625.0,514,1,223,260,774,0,4308.0,8.381322957198444,3.9457833865798224,223,30241.0,0.2203455561094901,223,30241.0
630.0,522,0,211,262,784,0,3624.0,6.942528735632184,3.849240713469752,211,28651.0,0.21205782818186392,211,28651.0
635.0,534,2,218,262,796,0,3204.0,6.0,3.839078907231662,218,29709.0,0.20457585410105186,218,29709.0
640.0,550,0,236,262,812,0,3292.0,5.985454545454545,3.943715576920511,236,30778.0,0.20842304275471965,236,30778.0
645.0,552,1,267,268,820,0,3649.0,6.6105072463768115,3.7200239442405962,267,32053.0,0.19336544072403591,267,32053.0
650.0,555,0,270,272,827,0,4023.0,7.248648648648649,3.6617914487521745,270,30875.0,0.18932179775268948,270,30875.0
655.0,560,0,277,275,835,0,4602.0,8.217857142857143,3.6008884615648995,277,32258.0,0.18288390899527762,277,32258.0
660.0,567,0,279,277,844,0,5132.0,9.051146384479718,3.6636401821606204,279,33611.0,0.1859912327712813,279,33611.0
665.0,571,0,290,281,852,0,5849.0,10.243432574430823,3.5243807351647805,290,34986.0,0.1767601655152051,290,34986.0
670.0,582,0,289,284,866,0,6307.0,10.836769759450172,3.3905999290373106,289,36436.0,0.1712707440522343,289,36436.0
675.0,582,1,268,290,872,0,5865.0,10.077319587628866,3.3004564910862184,268,36188.0,0.16834689388711796,268,36188.0
680.0,586,0,249,297,883,0,5606.0,9.566552901023892,3.254409870204733,249,36690.0,0.16463432525900557,249,36690.0
685.0,587,2,256,305,892,0,5553.0,9.459965928449744,3.0590587354970022,256,37954.0,0.1518443261334153,256,37954.0
690.0,592,1,250,315,907,0,4986.0,8.422297297297296,3.0657871094506266,250,36740.0,0.15919876208361425,250,36740.0
695.0,595,0,251,323,918,0,4367.0,7.339495798319327,3.0960442788033675,251,37857.0,0.16734429621167568,251,37857.0
700.0,603,0,257,325,928,0,3374.0,5.595356550580431,3.092520823879405,257,38672.0,0.1634655161460084,257,38672.0
705.0,614,1,263,328,942,0,3144.0,5.120521172638436,3.0400214130080503,263,39726.0,0.16142490235993068,263,39726.0
710.0,617,1,263,335,952,0,3247.0,5.2625607779578605,3.058827093092325,263,38583.0,0.16980013563071078,263,38583.0
715.0,627,1,285,338,965,0,3622.0,5.776714513556619,3.0712436642697147,285,39831.0,0.16860623574817502,285,39831.0
720.0,636,0,296,340,976,0,3499.0,5.501572327044025,3.104392193945383,296,39717.0,0.1683723422787854,296,39717.0
725.0,650,1,304,342,992,0,3478.0,5.350769230769231,3.1809552287972314,304,41219.0,0.1708367015158922,304,41219.0
730.0,656,0,314,344,1000,0,3541.0,5.397865853658536,3.162100758078793,314,42560.0,0.1670156203124802,314,42560.0
735.0,663,0,310,348,1011,0,3785.0,5.708898944193062,3.0195234936728097,310,43969.0,0.15804884508181524,310,43969.0
740.0,671,0,286,352,1023,0,3808.0,5.6751117734724295,2.913778555550456,286,43692.0,0.15126081600711588,286,43692.0
745.0,680,1,261,355,1035,0,3732.0,5.488235294117647,2.9646334169007003,261,45046.0,0.15368573474078112,261,45046.0
750.0,683,0,237,364,1047,0,3135.0,4.5900439238653,2.981117242951367,237,43375.0,0.15886939636151437,237,43375.0
755.0,688,1,213,371,1059,0,2785.0,4.0479651162790695,3.005405389035811,213,44504.0,0.1617791313550269,213,44504.0
760.0,696,0,206,375,1071,0,2683.0,3.8548850574712645,3.055864987296384,206,43674.0,0.16455681199035663,206,43674.0
765.0,709,0,224,376,1085,0,2894.0,4.081805359661495,3.120863471286536,224,44748.0,0.16335874302247147,224,44748.0
770.0,721,2,240,378,1099,0,3083.0,4.276005547850208,3.0738025323780964,240,45704.0,0.15686466482269693,240,45704.0
775.0,732,1,276,385,1117,0,3573.0,4.881147540983607,3.0302968480883195,276,47017.0,0.1585346601043169,276,47017.0
780.0,738,2,298,388,1126,0,3669.0,4.971544715447155,2.890075010352012,298,47908.0,0.14958633397982982,298,47908.0
785.0,750,0,330,393,1143,0,4050.0,5.4,2.841731859991805,330,49505.0,0.14979080026527816,330,49505.0
790.0,759,1,340,398,1157,0,4167.0,5.490118577075099,2.7582196249443354,340,48046.0,0.14511175721870156,340,48046.0
795.0,768,0,368,402,1170,0,4685.0,6.100260416666667,2.689287475510175,368,49831.0,0.14024773455059852,368,49831.0
800.0,777,1,393,409,1186,0,5261.0,6.770913770913771,2.5829205520778413,393,51570.0,0.1350523526182011,393,51570.0
805.0,786,3,414,417,1203,0,6049.0,7.695928753180661,2.4785362493704546,414,53383.0,0.13372457088844325,414,53383.0
810.0,799,2,439,421,1220,0,7001.0,8.762202753441802,2.3637976000945415,439,55095.0,0.12816467030935635,439,55095.0
815.0,809,1,467,426,1235,0,8169.0,10.097651421508035,2.219112796572888,467,57367.0,0.12171997811050232,467,57367.0
820.0,818,0,481,431,1249,0,9479.0,11.5880195599022,2.144797464742622,481,59538.0,0.11965955151984489,481,59538.0
825.0,828,0,506,433,1261,0,11026.0,13.316425120772946,2.1108982536365515,506,62004.0,0.11781332627085046,506,62004.0
830.0,835,0,541,440,1275,0,12904.0,15.453892215568862,1.8838896663152351,541,64221.0,0.10653709000705998,541,64221.0
835.0,849,3,570,442,1291,0,15064.0,17.743227326266197,1.867792912521203,570,67017.0,0.10711183155921836,570,67017.0
840.0,864,1,587,443,1307,0,17321.0,20.047453703703702,1.8071578065654104,587,69763.0,0.10139666170313984,587,69763.0
845.0,876,1,620,446,1322,0,19545.0,22.311643835616437,1.7294261333474918,620,72786.0,0.09664496672006692,620,72786.0
850.0,883,1,624,451,1334,0,20754.0,23.5039637599094,1.6940878021203836,624,72472.0,0.09513031551483397,624,72472.0
855.0,889,0,629,455,1344,0,22274.0,25.055118110236222,1.615617157856915,629,75411.0,0.08940511484786393,629,75411.0
860.0,903,0,647,456,1359,0,23841.0,26.40199335548173,1.5672533266135429,647,78177.0,0.0828515171332068,647,78177.0
865.0,915,1,642,461,1376,0,24764.0,27.06448087431694,1.5375538108560036,642,81404.0,0.08392974843507081,642,81404.0
870.0,926,1,615,462,1388,0,23278.0,25.138228941684666,1.631444410881403,615,81624.0,0.08742457195188554,615,81624.0
875.0,936,2,601,466,1402,0,22438.0,23.97222222222222,1.721405665822409,601,82389.0,0.0919553657984642,601,82389.0
880.0,945,4,572,467,1412,0,19445.0,20.576719576719576,1.7243972831550376,572,84387.0,0.08767605449565814,572,84387.0
885.0,957,3,594,468,1425,0,19025.0,19.879832810867292,1.7002155439217628,594,87007.0,0.08235123042556376,594,87007.0
890.0,972,1,619,469,1441,0,18827.0,19.36934156378601,1.707922839923856,619,90129.0,0.08280761258737553,619,90129.0
895.0,981,0,635,471,1452,0,18760.0,19.12334352701325,1.6146815144694817,635,93026.0,0.07537703370083362,635,93026.0
900.0,994,0,672,473,1467,0,19053.0,19.16800804828974,1.556531224940243,672,96416.0,0.07143851211492222,672,96416.0
905.0,1002,0,696,477,1479,0,19453.0,19.414171656686626,1.4844676946437667,696,99394.0,0.06913274760690984,696,99394.0
910.0,1005,0,709,482,1487,0,19772.0,19.67363184079602,1.3754665063424019,709,102908.0,0.06391025550897121,709,102908.0
915.0,1020,4,695,483,1503,0,19604.0,19.219607843137254,1.4525664603273984,695,103488.0,0.06654528118242006,695,103488.0
920.0,1026,1,675,490,1516,0,18980.0,18.499025341130604,1.4726671415245944,675,106869.0,0.07108342313954283,675,106869.0
925.0,1041,1,664,492,1533,0,17293.0,16.611911623439,1.4915269153137074,664,106228.0,0.06952416625992656,664,106228.0
930.0,1049,3,640,497,1546,0,15613.0,14.8836987607245,1.483943102604086,640,109292.0,0.0687666536749969,640,109292.0
935.0,1057,1,621,506,1563,0,14637.0,13.847682119205299,1.4457699298140936,621,109972.0,0.06866325026486002,621,109972.0
940.0,1067,2,592,507,1574,0,13012.0,12.19493908153702,1.5175858247084013,592,113009.0,0.07142538676234508,592,113009.0
945.0,1067,0,583,514,1581,0,12377.0,11.599812558575445,1.4255802412762066,583,115609.0,0.06663972536040245,583,115609.0
950.0,1074,1,602,518,1592,0,12279.0,11.432960893854748,1.3239587302726816,602,118602.0,0.05961332281032142,602,118602.0
955.0,1084,2,574,519,1603,0,11932.0,11.007380073800737,1.3702943570395114,574,117663.0,0.06023845897405475,574,117663.0
960.0,1095,2,584,519,1614,0,11788.0,10.765296803652967,1.3778827870392407,584,120493.0,0.05817841885898353,584,120493.0
965.0,1109,2,599,521,1630,0,12015.0,10.834084761045988,1.406838844980212,599,120554.0,0.057799702202528176,599,120554.0
970.0,1123,1,616,524,1647,0,12561.0,11.185218165627782,1.4333239773393474,616,123250.0,0.05813227006511451,616,123250.0
975.0,1132,0,623,528,1660,0,13121.0,11.590989399293287,1.419464298349012,623,122587.0,0.056423940140284054,623,122587.0
980.0,1138,1,573,535,1673,0,10984.0,9.652021089630932,1.4671208196875347,573,123463.0,0.06187325218602433,573,123463.0
985.0,1144,0,557,540,1684,0,10660.0,9.318181818181818,1.535921463181078,557,125967.0,0.06747593265948762,557,125967.0
990.0,1155,3,550,546,1701,0,10335.0,8.948051948051948,1.5098097115346716,550,128944.0,0.06835693809304733,550,128944.0
995.0,1163,2,508,553,1716,0,9057.0,7.787618228718831,1.4894191310905731,508,126492.0,0.06888385405616726,508,126492.0
